Place,Distance,Type,Median earnings,Median household income,Avg Hours Worked,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Avg Hrly Earnings,Wages,Self Employment,Investments and Retirement,Social Security,Public Assistance and SSI,Self Employed,Total Working Age,Unemployment Rate,Labor Force Participation,Total Employed,Total Unemployed,Total Not in Labor Force,With Retirement Income,Total In Poverty,Percent of Population In Poverty,In Poverty-Employed,In Poverty-Unemployed,In Poverty-Not in Labor Force,Public Assistance Percent,Gini Index,Full Time Employment,Part Time Employment,Men Working Part Time,Women Working Part Time,Single Earner Families,Families with No One Working,"Car, truck or van",Drove alone,Carpooled,In 2-person carpool,In 3-person carpool,In 4-or-more-person carpool,Public transportation,Bus,Streetcar or trolley,Subway or elevated,Railroad,Ferryboat,Bicycle,Walked,"Taxicab, motorcycle or other",Worked at home,Bicycle or walk,Drive,Avg Commute Time,Work in city or place where live,Self Employment Income,Total Self-employed Men,Total Self-employed Women,Zip Code,"Less than $10,000","Earnings-$10,000 to $14,999","Earnings-$15,000 to $19,999","Earnings-$20,000 to $49,999","Earnings-$50,000 to $74,999","Earnings-$75,000 to $99,999","Earnings-$100,000 or more",Median earnings - Male,Median earnings - Female,Poverty Under 12 Years,Poverty 12 to 17 years,Poverty 18 to 34 years,Poverty 35 to 54 years,Poverty 55 to 64 years,Poverty 65+ years,White Poverty Rate,Black Poverty Rate,American Indian Poverty Rate,Asian Poverty Rate,Hawaiian Poverty Rate,Hispanic Poverty Rate,Male Poverty Rate,Female Poverty Rate,Married with children Poverty,Unmarried with children Poverty,Unmarried Female with children Poverty,Unmarried Male with children Poverty,Less Than Highschool in Poverty,Highschool Grad in Poverty,Some College in Poverty,College Grad in Poverty,Income <25,Income 25 to 44,Income 45 to 64,Income 65+,12am to 5am,5am to 530am,530 am to 6am,6am to 630am,630 am to 7am,7am to 730am,730 am to 8am,8am to 830am,830 am to 9am,9am to 10am,10am to 11am,11am to 12noon,12noon to 4pm,4pm to midnight,Less than 5 min,5 to 9 min,10 to 14 min,15 to 19 min,20 to 24 min,25 to 29 min,30 to 34 min,35 to 39 min,40 to 44 min,45 to 59 min,60 to 89 min,90 or more min,Avg Male Commute,Avg Female Commute,Earnings-Overall,"Earnings-Mgt, business, science, and arts","Earnings-Mgt, business, and financial","Earnings-Computer, engineering, and science","Earnings-Education, legal, community service, arts, media",Earnings-Healthcare practitioners and tech,Earnings-Service,Earnings-Protective service,Earnings-Sales and office,"Earnings-Natural resources, construction, maintenance","Earnings-Production, transportation, material moving","Male Earners-Mgt, business, science, and arts","Male Earners-Mgt, business, and financial","Male Earners-Computer, engineering, and science","Male Earners-Education, legal, community service, arts, media",Male Earners-Healthcare practitioners and tech,Male Earners-Service,Male Earners-Protective service,Male Earners-Sales and office,"Male Earners-Natural resources, construction, maintenance","Male Earners-Production, transportation, material moving","Female Earners-Mgt, business, science, and arts","Female Earners-Mgt, business, and financial","Female Earners-Computer, engineering, and science","Female Earners-Education, legal, community service, arts, media",Female Earners-Healthcare practitioners and tech,Female Earners-Service,Female Earners-Protective service,Female Earners-Sales and office,"Female Earners-Natural resources, construction, maintenance","Female Earners-Production, transportation, material moving",Private for-profit workers,Employee of private company,Self-employed in incorporated business,Private not-for-profit,Local government,State government,Federal government,Male-Private for-profit workers,Male-Employee of private company,Male-Self-employed in incorporated business,Male-Private not-for-profit,Male-Local government,Male-State government,Male-Federal government,Female-Private for-profit workers,Female-Employee of private company,Female-Self-employed in incorporated business,Female-Private not-for-profit,Female-Local government,Female-State government,Female-Federal government,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations","Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation, warehousing, and utilities",Information,"Finance, insurance, real estate, rental and leasing","Professional, scientific, management, administrative services","Educational services, health care and social assistance","Arts, entertainment, recreation, accommodation and food services",Public administration,Overall Family Income,White Family Income,Black Family Income,American Indian Family Income,Asian Family Income,Hawaiian Family Income,Hispanic Family Income
1373,0.0,Zipcode,55795.0,71174.0,37.2,2539.0,2539.0,2414.0,125.0,0.0,922.0,28.844,0.728,0.06,0.132,0.071,0.009,0.152,3461.0,0.036,0.734,0.697,0.036,0.266,0.221,234.0,0.056,0.312,0.073,0.188,0.095,0.381,0.747,0.253,0.156,0.347,0.153,0.111,0.879,0.821,0.057,0.052,0.0,0.006,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.025,0.005,0.075,0.025,0.883,23.587,0.204,31882.042,151.0,97.0,"<a href=""1373-Zipcode-MA-Economy-data.html"">1373</a>",0.183,0.061,0.051,0.273,0.253,0.126,0.053,62412.0,50162.0,0.034,0.068,0.175,0.261,0.299,0.162,0.053,0.188,1.0,0.0,0.0,0.381,0.045,0.065,0.022,0.063,0.071,0.0,0.065,0.075,0.088,0.044,0.0,82273.0,82969.0,47964.0,0.029,0.008,0.056,0.033,0.103,0.101,0.133,0.207,0.11,0.076,0.019,0.01,0.053,0.062,0.047,0.124,0.103,0.14,0.238,0.075,0.097,0.023,0.038,0.07,0.006,0.038,12.021,11.565,55795.0,65882.0,62351.0,72361.0,60238.0,82583.0,34327.0,0.0,47604.0,41406.0,44750.0,70875.0,78194.0,71111.0,54250.0,61786.0,82578.0,0.0,71786.0,41406.0,60227.0,62243.0,58173.0,0.0,67788.0,83438.0,33205.0,0.0,39107.0,0.0,0.0,53625.0,54375.0,52266.0,60732.0,60625.0,56827.0,80446.0,64083.0,65982.0,51719.0,61010.0,85583.0,69615.0,0.0,47083.0,46597.0,0.0,60250.0,52344.0,49732.0,0.0,0.522,0.343,0.045,0.0,0.09,0.045,0.0,0.104,0.09,0.045,0.0,0.045,0.0,0.0,0.388,0.239,0.0,86078.0,86201.0,0.0,0.0,0.0,0.0,0.0
1375,0.0,Zipcode,42759.0,53934.0,36.3,2423.0,2423.0,2347.0,76.0,0.0,774.0,22.653,0.715,0.023,0.225,0.033,0.005,0.127,3197.0,0.024,0.758,0.734,0.024,0.242,0.111,645.0,0.177,0.636,0.053,0.186,0.06,0.501,0.671,0.329,0.308,0.359,0.252,0.056,0.803,0.64,0.162,0.157,0.005,0.0,0.157,0.157,0.0,0.0,0.0,0.0,0.0,0.022,0.005,0.013,0.022,0.808,18.843,0.0,14368.528,130.0,38.0,"<a href=""1375-Zipcode-MA-Economy-data.html"">1375</a>",0.259,0.101,0.036,0.342,0.122,0.084,0.057,44063.0,37386.0,0.025,0.023,0.851,0.009,0.085,0.006,0.205,0.183,0.0,0.0,0.0,0.223,0.165,0.194,0.0,0.274,0.0,1.0,0.196,0.122,0.04,0.081,31509.0,50721.0,66741.0,54167.0,0.06,0.024,0.0,0.066,0.105,0.108,0.15,0.105,0.167,0.061,0.037,0.0,0.096,0.022,0.042,0.051,0.182,0.37,0.142,0.054,0.088,0.019,0.01,0.016,0.0,0.025,11.782,7.061,42759.0,51522.0,83958.0,27386.0,39750.0,0.0,26483.0,0.0,34904.0,31994.0,46111.0,57188.0,94844.0,55688.0,38125.0,0.0,26929.0,0.0,35000.0,31994.0,46111.0,46354.0,75000.0,22134.0,47292.0,0.0,0.0,0.0,27386.0,0.0,0.0,38625.0,37625.0,0.0,50682.0,70625.0,44181.0,22054.0,45139.0,41800.0,0.0,26851.0,71198.0,55813.0,0.0,26212.0,26212.0,0.0,52235.0,53854.0,36629.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,67455.0,87604.0,0.0,0.0,63326.0,0.0,0.0
1376,0.0,Zipcode,40606.0,41836.0,37.4,2500.0,2500.0,2255.0,245.0,0.0,1778.0,20.879,0.624,0.107,0.123,0.125,0.022,0.106,4278.0,0.057,0.584,0.527,0.057,0.416,0.187,1038.0,0.209,0.167,0.143,0.142,0.296,0.46,0.738,0.262,0.183,0.331,0.239,0.193,0.869,0.813,0.056,0.041,0.015,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.004,0.038,0.009,0.073,0.041,0.878,20.939,0.164,55587.137,103.0,130.0,"<a href=""1376-Zipcode-MA-Economy-data.html"">1376</a>",0.18,0.076,0.092,0.368,0.217,0.032,0.036,41935.0,38750.0,0.368,0.044,0.291,0.197,0.056,0.043,0.185,0.924,0.0,0.0,0.0,0.229,0.202,0.215,0.205,0.637,0.653,0.567,0.329,0.116,0.096,0.189,0.0,42212.0,53964.0,34018.0,0.018,0.023,0.054,0.159,0.146,0.124,0.132,0.091,0.053,0.019,0.047,0.012,0.056,0.064,0.056,0.144,0.204,0.185,0.086,0.066,0.076,0.03,0.021,0.091,0.03,0.009,9.803,11.134,40606.0,46400.0,43235.0,69125.0,45441.0,60871.0,35035.0,36630.0,33553.0,55417.0,41758.0,51500.0,50000.0,0.0,25917.0,0.0,35870.0,36630.0,56458.0,55417.0,40117.0,45400.0,42315.0,0.0,46838.0,60606.0,23125.0,0.0,32400.0,0.0,50985.0,40058.0,40058.0,0.0,46094.0,41125.0,47692.0,42083.0,41744.0,41744.0,0.0,50250.0,41607.0,29904.0,42083.0,37212.0,37212.0,0.0,40268.0,40000.0,47788.0,0.0,0.881,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.774,0.107,0.0,0.0,55408.0,56199.0,0.0,0.0,0.0,0.0,70714.0
1378,0.0,Zipcode,51957.0,56985.0,36.5,393.0,393.0,376.0,17.0,0.0,265.0,27.375,0.719,0.04,0.125,0.111,0.005,0.162,658.0,0.026,0.597,0.571,0.026,0.403,0.254,64.0,0.088,0.156,0.094,0.328,0.117,0.408,0.701,0.299,0.192,0.389,0.318,0.173,0.895,0.802,0.093,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.009,0.09,0.006,0.904,37.348,0.0,16061.404,19.0,18.0,"<a href=""1378-Zipcode-MA-Economy-data.html"">1378</a>",0.145,0.072,0.056,0.359,0.247,0.061,0.061,54167.0,50000.0,0.031,0.156,0.047,0.25,0.312,0.203,0.085,0.0,0.0,0.0,0.0,0.154,0.085,0.09,0.066,0.231,0.286,0.0,0.226,0.071,0.089,0.06,0.0,85833.0,64375.0,36786.0,0.035,0.064,0.083,0.073,0.064,0.128,0.131,0.166,0.045,0.058,0.061,0.006,0.045,0.042,0.006,0.029,0.022,0.15,0.198,0.035,0.102,0.061,0.096,0.163,0.086,0.051,19.952,17.412,51957.0,60357.0,60313.0,84688.0,59286.0,58750.0,37083.0,65000.0,43750.0,53750.0,49792.0,84375.0,50625.0,91250.0,0.0,0.0,63333.0,65000.0,70000.0,53750.0,50250.0,59861.0,61250.0,83125.0,59286.0,58750.0,27917.0,0.0,38750.0,0.0,27188.0,51944.0,51944.0,0.0,41250.0,58929.0,57143.0,0.0,52143.0,52143.0,0.0,0.0,0.0,57321.0,0.0,51250.0,51250.0,0.0,39750.0,59643.0,49583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79531.0,80417.0,0.0,0.0,0.0,0.0,0.0
1379,0.0,Zipcode,44286.0,44750.0,33.8,419.0,419.0,402.0,17.0,0.0,238.0,25.197,0.563,0.158,0.193,0.079,0.006,0.255,657.0,0.026,0.638,0.612,0.026,0.362,0.244,126.0,0.164,0.381,0.04,0.183,0.181,0.485,0.537,0.463,0.452,0.473,0.247,0.156,0.827,0.72,0.107,0.097,0.01,0.0,0.031,0.013,0.0,0.0,0.018,0.0,0.0,0.029,0.0,0.113,0.029,0.827,32.596,0.0,39776.667,47.0,36.0,"<a href=""1379-Zipcode-MA-Economy-data.html"">1379</a>",0.253,0.102,0.095,0.297,0.177,0.052,0.024,43214.0,46250.0,0.032,0.095,0.19,0.294,0.302,0.087,0.164,0.083,0.333,0.0,0.0,0.0,0.176,0.152,0.077,0.321,0.136,1.0,0.412,0.224,0.129,0.12,0.0,65000.0,41667.0,42250.0,0.032,0.068,0.041,0.097,0.086,0.153,0.127,0.091,0.094,0.035,0.047,0.006,0.1,0.021,0.032,0.041,0.071,0.121,0.086,0.097,0.204,0.059,0.062,0.094,0.103,0.029,17.094,15.501,44286.0,50556.0,52813.0,38125.0,41528.0,77083.0,26786.0,51250.0,48750.0,0.0,44000.0,46250.0,50938.0,0.0,29167.0,0.0,35536.0,0.0,46250.0,0.0,44500.0,52813.0,54375.0,0.0,42344.0,77083.0,25536.0,0.0,48750.0,0.0,0.0,43393.0,43571.0,32292.0,36875.0,48750.0,48750.0,0.0,43571.0,43571.0,0.0,0.0,63750.0,45000.0,0.0,36875.0,41250.0,32292.0,60000.0,41667.0,63333.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.0,0.133,0.0,62708.0,62188.0,0.0,0.0,0.0,0.0,0.0
1420,0.0,Zipcode,42623.0,50617.0,36.8,21245.0,21206.0,18927.0,2279.0,39.0,11024.0,22.274,0.775,0.031,0.095,0.077,0.022,0.077,32269.0,0.071,0.658,0.587,0.071,0.342,0.144,7368.0,0.191,0.157,0.088,0.149,0.213,0.43,0.714,0.286,0.219,0.361,0.26,0.184,0.891,0.777,0.114,0.079,0.019,0.016,0.024,0.021,0.0,0.0,0.003,0.0,0.001,0.033,0.025,0.026,0.034,0.916,26.709,0.297,25277.64,649.0,377.0,"<a href=""1420-Zipcode-MA-Economy-data.html"">1420</a>",0.231,0.08,0.058,0.321,0.215,0.051,0.045,47052.0,40311.0,0.237,0.094,0.309,0.204,0.069,0.087,0.174,0.223,0.347,0.26,0.0,0.344,0.179,0.204,0.112,0.454,0.535,0.072,0.269,0.157,0.133,0.051,36296.0,58923.0,62754.0,30227.0,0.049,0.052,0.061,0.1,0.114,0.149,0.089,0.079,0.042,0.05,0.029,0.018,0.089,0.08,0.026,0.135,0.166,0.126,0.102,0.054,0.099,0.027,0.045,0.121,0.071,0.027,15.469,11.24,42623.0,60888.0,62794.0,74911.0,45313.0,56196.0,32321.0,59928.0,45218.0,38472.0,32732.0,70574.0,71475.0,80469.0,49596.0,80370.0,46813.0,59014.0,50479.0,40131.0,36390.0,55329.0,59356.0,71875.0,37663.0,55761.0,26602.0,0.0,42100.0,35982.0,24081.0,39696.0,39324.0,62212.0,50347.0,60444.0,57041.0,63384.0,43973.0,43772.0,95167.0,50755.0,71435.0,58389.0,81471.0,35519.0,35354.0,61346.0,49271.0,57500.0,55536.0,61992.0,0.174,0.269,0.345,0.136,0.076,0.0,0.167,0.019,0.155,0.027,0.057,0.0,0.027,0.129,0.0,0.322,0.0,59307.0,62300.0,32350.0,36220.0,67813.0,0.0,34934.0
1430,0.0,Zipcode,66603.0,86219.0,36.6,3550.0,3550.0,3300.0,250.0,0.0,1315.0,34.995,0.835,0.02,0.076,0.062,0.006,0.092,4865.0,0.051,0.73,0.678,0.051,0.27,0.139,375.0,0.062,0.136,0.283,0.237,0.037,0.378,0.686,0.314,0.227,0.394,0.168,0.146,0.922,0.846,0.076,0.056,0.01,0.009,0.012,0.0,0.0,0.0,0.012,0.0,0.0,0.026,0.0,0.04,0.026,0.922,35.041,0.06,21610.345,168.0,101.0,"<a href=""1430-Zipcode-MA-Economy-data.html"">1430</a>",0.187,0.047,0.021,0.243,0.278,0.068,0.155,71452.0,59583.0,0.0,0.0,0.352,0.267,0.245,0.136,0.051,1.0,0.0,0.0,0.0,0.786,0.053,0.071,0.0,0.0,0.0,0.0,0.306,0.041,0.078,0.029,43819.0,113068.0,92669.0,51934.0,0.071,0.039,0.052,0.081,0.125,0.184,0.151,0.05,0.031,0.052,0.02,0.015,0.084,0.046,0.02,0.026,0.075,0.131,0.159,0.102,0.131,0.02,0.023,0.143,0.09,0.081,18.967,16.074,66603.0,73974.0,74396.0,76786.0,72622.0,102115.0,42917.0,102330.0,55801.0,53618.0,45163.0,83846.0,78359.0,55962.0,92143.0,0.0,71146.0,102330.0,71875.0,53618.0,39135.0,73449.0,73913.0,0.0,71712.0,100673.0,32961.0,0.0,40000.0,0.0,0.0,58194.0,56846.0,105656.0,49722.0,72420.0,73317.0,71053.0,67424.0,65568.0,105656.0,55865.0,98000.0,99464.0,70132.0,55644.0,55644.0,0.0,48472.0,72107.0,70682.0,0.0,0.64,0.36,0.0,0.0,0.0,0.0,0.477,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.126,0.0,105106.0,102143.0,0.0,0.0,0.0,0.0,0.0
1431,0.0,Zipcode,56349.0,89934.0,39.0,1816.0,1808.0,1706.0,102.0,8.0,872.0,27.786,0.79,0.066,0.073,0.061,0.01,0.186,2688.0,0.038,0.676,0.635,0.038,0.324,0.179,246.0,0.077,0.203,0.069,0.264,0.089,0.34,0.71,0.29,0.134,0.486,0.218,0.11,0.921,0.901,0.02,0.014,0.006,0.0,0.007,0.0,0.0,0.0,0.007,0.0,0.0,0.011,0.004,0.057,0.011,0.925,34.24,0.0,34487.755,131.0,63.0,"<a href=""1431-Zipcode-MA-Economy-data.html"">1431</a>",0.182,0.061,0.03,0.298,0.234,0.099,0.096,57243.0,48333.0,0.195,0.057,0.252,0.289,0.118,0.089,0.075,0.0,1.0,0.364,0.0,0.0,0.068,0.087,0.05,0.304,0.304,0.0,0.188,0.104,0.047,0.017,0.0,105547.0,93839.0,47875.0,0.063,0.06,0.085,0.13,0.121,0.116,0.109,0.093,0.026,0.036,0.012,0.032,0.056,0.061,0.042,0.023,0.076,0.121,0.189,0.055,0.141,0.023,0.043,0.095,0.121,0.073,21.42,12.82,56349.0,67143.0,80893.0,71023.0,65313.0,64732.0,41500.0,89063.0,42431.0,60774.0,50938.0,77614.0,99500.0,57063.0,47344.0,150536.0,50500.0,89063.0,42250.0,60774.0,48250.0,64911.0,43438.0,88000.0,65625.0,64464.0,36458.0,0.0,42596.0,0.0,102625.0,55526.0,55888.0,50972.0,83333.0,60278.0,51607.0,66083.0,60357.0,60603.0,50972.0,91875.0,52000.0,0.0,0.0,42197.0,42197.0,0.0,80833.0,60833.0,81071.0,0.0,0.132,0.132,0.0,0.632,0.105,0.0,0.632,0.105,0.0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,0.0,92589.0,92333.0,0.0,0.0,0.0,0.0,0.0
1432,0.0,Zipcode,67589.0,77462.0,40.0,4659.0,4537.0,4279.0,258.0,122.0,1453.0,32.495,0.799,0.066,0.086,0.045,0.004,0.097,6112.0,0.042,0.762,0.7,0.042,0.238,0.124,899.0,0.119,0.131,0.0,0.117,0.092,0.388,0.806,0.194,0.099,0.299,0.261,0.036,0.905,0.833,0.072,0.065,0.008,0.0,0.035,0.0,0.0,0.0,0.035,0.0,0.003,0.02,0.003,0.034,0.023,0.908,35.953,0.151,65283.591,247.0,145.0,"<a href=""1432-Zipcode-MA-Economy-data.html"">1432</a>",0.112,0.067,0.044,0.243,0.228,0.152,0.155,72615.0,63811.0,0.413,0.017,0.141,0.21,0.087,0.132,0.136,0.0,0.0,0.0,0.0,0.776,0.086,0.151,0.0,0.626,0.662,0.328,0.191,0.168,0.109,0.011,0.0,103447.0,88214.0,45913.0,0.005,0.039,0.084,0.117,0.145,0.122,0.097,0.114,0.064,0.066,0.024,0.018,0.055,0.049,0.01,0.081,0.085,0.136,0.089,0.011,0.089,0.078,0.053,0.191,0.125,0.051,18.896,17.057,67589.0,83232.0,76723.0,121442.0,73125.0,80435.0,32159.0,68313.0,44212.0,51181.0,46939.0,91172.0,81583.0,125972.0,72135.0,0.0,36154.0,0.0,61786.0,51181.0,51111.0,77070.0,76364.0,116429.0,75556.0,81033.0,23646.0,0.0,42745.0,0.0,0.0,69167.0,67368.0,97292.0,62981.0,68250.0,0.0,70714.0,80644.0,80227.0,96146.0,0.0,92578.0,0.0,48352.0,62446.0,61848.0,0.0,62788.0,57765.0,0.0,88750.0,0.403,0.0,0.427,0.097,0.073,0.0,0.306,0.073,0.0,0.0,0.0,0.0,0.258,0.194,0.0,0.169,0.0,112625.0,107438.0,0.0,0.0,151875.0,0.0,0.0
1434,0.0,Zipcode,77321.0,54318.0,34.9,321.0,321.0,285.0,36.0,0.0,1316.0,42.606,0.979,0.0,0.021,0.0,0.0,0.078,1637.0,0.022,0.196,0.174,0.022,0.804,0.097,150.0,0.227,0.027,0.047,0.653,0.369,0.334,0.687,0.313,0.338,0.2,0.312,0.0,0.588,0.526,0.062,0.011,0.0,0.051,0.026,0.0,0.0,0.0,0.026,0.0,0.0,0.022,0.299,0.066,0.022,0.887,36.914,0.099,0.0,9.0,4.0,"<a href=""1434-Zipcode-MA-Economy-data.html"">1434</a>",0.335,0.058,0.213,0.15,0.111,0.052,0.081,77321.0,73750.0,0.0,0.0,0.213,0.72,0.0,0.067,0.217,0.138,0.0,0.15,0.0,0.545,0.262,0.131,0.0,0.0,0.0,0.0,1.0,0.224,0.405,0.032,0.0,0.0,101741.0,46635.0,0.0,0.0,0.055,0.0,0.125,0.016,0.32,0.086,0.0,0.008,0.32,0.0,0.055,0.016,0.027,0.184,0.027,0.012,0.055,0.0,0.152,0.016,0.051,0.383,0.051,0.043,26.348,10.566,77321.0,98750.0,100179.0,0.0,66429.0,0.0,0.0,0.0,0.0,0.0,0.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100268.0,100625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49773.0,49773.0,0.0,85208.0,0.0,0.0,0.0,0.0,0.0,0.0,76964.0,0.0,0.0,0.0,48182.0,48182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101728.0,101875.0,0.0,0.0,0.0,0.0,0.0
1436,0.0,Zipcode,61082.0,77083.0,38.2,2070.0,2070.0,1972.0,98.0,0.0,865.0,30.75,0.823,0.043,0.08,0.051,0.002,0.106,2935.0,0.033,0.705,0.672,0.033,0.295,0.149,328.0,0.091,0.11,0.055,0.128,0.102,0.406,0.747,0.253,0.084,0.404,0.216,0.022,0.94,0.838,0.102,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.032,0.028,0.94,29.485,0.107,32051.449,115.0,115.0,"<a href=""1436-Zipcode-MA-Economy-data.html"">1436</a>",0.156,0.111,0.05,0.288,0.176,0.148,0.071,68245.0,38761.0,0.165,0.137,0.28,0.25,0.043,0.125,0.092,0.0,0.0,0.0,0.0,0.0,0.074,0.103,0.056,0.329,0.685,0.0,0.159,0.082,0.08,0.004,0.0,102669.0,77202.0,28750.0,0.072,0.082,0.026,0.091,0.105,0.122,0.212,0.122,0.024,0.005,0.008,0.0,0.074,0.057,0.029,0.092,0.132,0.168,0.059,0.057,0.166,0.027,0.094,0.026,0.13,0.022,17.032,12.453,61082.0,82589.0,101172.0,96490.0,26985.0,77313.0,66458.0,72969.0,42639.0,37167.0,52697.0,95144.0,105391.0,0.0,0.0,0.0,72969.0,72969.0,82869.0,37167.0,52697.0,65930.0,83750.0,0.0,26691.0,0.0,0.0,0.0,38076.0,0.0,0.0,62125.0,61729.0,0.0,35441.0,0.0,66111.0,63804.0,72656.0,69548.0,0.0,0.0,0.0,73125.0,0.0,38878.0,38878.0,0.0,35515.0,0.0,0.0,0.0,0.875,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,95048.0,95048.0,0.0,0.0,0.0,0.0,0.0
1438,0.0,Zipcode,31891.0,70028.0,37.3,295.0,295.0,244.0,51.0,0.0,243.0,16.442,1.0,0.0,0.0,0.0,0.0,0.0,538.0,0.095,0.548,0.454,0.095,0.452,0.253,161.0,0.254,0.006,0.224,0.0,0.073,0.359,0.733,0.267,0.006,0.553,0.421,0.443,0.996,0.508,0.488,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.004,0.996,18.689,0.0,0.0,0.0,0.0,"<a href=""1438-Zipcode-MA-Economy-data.html"">1438</a>",0.115,0.0,0.064,0.405,0.365,0.0,0.051,31418.0,0.0,0.255,0.255,0.112,0.379,0.0,0.0,0.252,1.0,0.0,0.0,0.0,0.0,0.068,0.398,0.0,1.0,1.0,0.0,0.0,0.197,0.191,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746,0.0,0.061,0.189,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.008,0.488,0.246,0.0,0.0,0.18,0.0,0.0,0.0,0.078,0.0,5.84,12.848,31891.0,71639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31418.0,31418.0,0.0,0.0,0.0,0.0,0.0,31418.0,31418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70540.0,70540.0,0.0,0.0,0.0,0.0,0.0
1440,0.0,Zipcode,44469.0,46410.0,36.5,10099.0,10099.0,9348.0,751.0,0.0,6369.0,23.429,0.741,0.026,0.124,0.093,0.017,0.059,16468.0,0.046,0.613,0.568,0.046,0.387,0.158,3637.0,0.19,0.225,0.05,0.1,0.225,0.437,0.703,0.297,0.209,0.388,0.256,0.195,0.908,0.823,0.085,0.071,0.006,0.008,0.004,0.003,0.0,0.0,0.001,0.0,0.001,0.039,0.009,0.038,0.04,0.917,25.159,0.353,26039.05,252.0,207.0,"<a href=""1440-Zipcode-MA-Economy-data.html"">1440</a>",0.21,0.068,0.064,0.339,0.227,0.062,0.03,49566.0,40513.0,0.264,0.086,0.317,0.186,0.086,0.061,0.188,0.196,0.559,0.441,0.0,0.317,0.165,0.211,0.061,0.476,0.528,0.306,0.185,0.18,0.153,0.02,0.0,52620.0,54632.0,31719.0,0.046,0.055,0.063,0.091,0.124,0.144,0.124,0.068,0.035,0.035,0.025,0.016,0.116,0.057,0.051,0.162,0.145,0.116,0.112,0.055,0.108,0.02,0.032,0.103,0.071,0.026,14.251,10.908,44469.0,63085.0,63750.0,73125.0,51350.0,71862.0,33235.0,63839.0,40212.0,53372.0,36964.0,73077.0,78621.0,73029.0,51125.0,200755.0,42500.0,65000.0,42126.0,53372.0,40570.0,56628.0,52768.0,73750.0,51688.0,70559.0,31632.0,62833.0,38241.0,0.0,30618.0,41588.0,41467.0,101641.0,50739.0,54635.0,62634.0,56417.0,43661.0,43013.0,102266.0,74000.0,67500.0,69375.0,57167.0,38380.0,38287.0,0.0,45563.0,46563.0,50263.0,0.0,0.581,0.0,0.172,0.247,0.0,0.0,0.247,0.0,0.0,0.172,0.0,0.0,0.0,0.097,0.484,0.0,0.0,59007.0,60276.0,61184.0,0.0,0.0,0.0,55164.0
